"UpdatedMaster","StudyAbout","Decidestudyabout","Number_studies","SimilarStudy","SS_describe","Gender_Awareness","Gender_Aware_Des","Emotion_Awareness","Emotion_Aware_Desc","Psy_Course","IM_Non_Sex1","IM_Non_Sex2","IM_Non_Sex3","EM_Non_Sex1","EM_Non_Sex2","EM_Non_Sex3","NES1","NES2","NES3","NES4","NES5","NES6","BGenWorkplace1","BGenWorkplace2","BGenWorkplace3","BGenWorkplace4","BGenWorkplace5","Sexist_Beliefs1","Sexist_Beliefs2","Sexist_Beliefs3","Gender","Gender_4_TEXT","Age","Country","Country_3_TEXT","LivedUS","LivedSing","EnglishExperience","Edu_level","University","Corr_Cand_Gender","Correct_Emotion_Ang","Correct_Emotion_sad","Gender.Condition","Emotion.Condition","Power","Independence","Status.1","Hire","Yearly_Salary","Competent_R","Knowledgeable_R","Warm","Likeable","In_Control_R"
11,"I think this study was about rating first impressions of people depending on how they acted at a job interview and seeing if this leads us to have different opinions on the person in the interview.","1","15","No","","1","","7","The candidate felt sad and this influenced my response because it wasn't necessarily her fault that her and her partner got separated in traffic - it was out of her control and therefore it wasn't fair that she lost the client. ","Yes",5,3,7,2,2,2,4,6,4,4,4,3,6,7,6,6,7,5,6,1,"Female","",18,"United Kingdom","",0,0,"18","Some university","Yes","Female","1",6,"Female","Sad",4,7,5,6,"30000",6,7,6,7,8
11,"First impressions at interviews","2","10","No","","8","I figured because he's a man he could still come across as professional but a woman would;ve come across as arrogant","5","","No",7,7,7,2,1,1,4,7,6,6,5,6,6,5,6,5,6,5,2,1,"Female","",22,"United Kingdom","",0,0,"22","Graduate/postgraduate degree (e.g., doctoral degree)","Yes","Male","5",4,"Male","Angry",7,8,9,8,"50000",7,2,5,6,7
11,"To understand the perception of people in regard job interview ","1","5","No","","5","","7","she seems very cold and distance so I think if she were nicer and show compassion it will change my perception and influence me in a good way ","No",6,7,7,2,2,3,4,7,4,5,5,6,2,2,6,3,5,2,2,2,"Female","",20,"United Kingdom","",0,0,"7","High school degree/completed secondary school","Yes","Female","5",5,"Female","Angry",7,5,5,5,"1000",4,6,4,4,6
11,"To find out how the negative questions affect the impression of the candidate","2","20","No","","1","","6","I liked the fact that he was sad rather than being mad at his colleague as it was not his fault after all","No",5,2,4,3,2,5,7,6,5,7,6,4,4,5,5,5,2,3,2,1,"Male","",20,"United Kingdom","",0,0,"16","Some university","Yes","Male","2",5,"Male","Sad",7,8,6,6,"40000",4,3,7,9,7
11,"This study was about understanding the effects of asking a negative question in an interview. The interviewer gleans useful information about the candidate from the way he handles the negative circumstances and displays confidence. Also useful for understanding the amount of independence and power the employer wishes to give the applicant in the new job.","2","8","No","","1","","7","The emotions displayed made me feel like the candidate did not have control over the situation. However, he had the necessary insight to identify what went wrong.","No",7,6,6,5,3,3,6,6,7,6,6,5,3,6,5,7,6,6,7,4,"Male","",23,"Other (please indicate):","India",0,0,"18","Graduate/postgraduate degree (e.g., doctoral degree)","Yes","Male","5",5,"Male","Angry",6,7,6,8,"3000",4,3,7,8,4
11,"seeing whether i believed that the person would be competent at the role in a new job even though somethijng went wrong in her old job - see how i would interpret that","3","10","No","","5","","7","i felt empathy with her, but also as she said she was angry thats quite a negative and aggressive emotion to imagine so i slightly disliked her for that","Yes",7,7,7,2,1,1,5,7,5,6,3,5,5,6,5,5,4,1,1,1,"Female","",18,"United Kingdom","",NA,NA,"18","Some university","Yes","Female","6",4,"Female","Angry",7,9,6,6,"30000",1,1,4,6,5
11,"Reviewing transcript of an interview and assessing candidate of a job openning","1","4","No","","1","","1","","No",7,7,7,1,1,1,7,6,4,6,5,3,1,7,7,7,6,3,7,1,"Female","",26,"Other (please indicate):","Indonesia",1.5,0,"20","University degree","Yes","Female","1",6,"Female","Sad",5,6,6,3,"",9,8,7,7,10
11,"whether peoples vocabulary in interviews can alter the way their personality is perceived, which may be detrimental to them getting the job.","2","15","No","","4","I think it may have, so they should have used gender neutral pronouns to make it fairer, as this may have influenced peoples decisions, eg about power within the job.","7","I think she was quite unprofessional in the way she portrayed her feelings about the situation. Even if she was annoyed, she should have suggested ways in which the situation could have been avoided, showing that she knows in future how to avoid these problems, in order to show the interviewer that some positives have come from this experience","Yes",6,3,3,2,2,2,2,6,4,5,2,3,5,5,3,5,6,3,3,1,"Female","",19,"United Kingdom","",0,0,"19","Some university","Yes","Female","6",2,"Female","Angry",9,7,7,6,"25000",3,2,3,4,8
11,"This study about how to make a judgment to an applicant during work interview","2","0","No","","1","","1","","No",7,7,7,4,4,4,3,1,2,2,2,1,1,6,5,5,3,4,4,4,"Female","",40,"Other (please indicate):","Indonesia",0,0,"5","Some graduate/postgraduate education","Yes","Male","5",5,"Male","Sad",6,7,7,7,"25000",6,5,8,7,7
11,"It was about candidates who are appearing in the interview and was all about opinion of different people that how is the performance of the candidate. This is also about the how different set of people analyze one particular person on the given day.","2","1","No","","1","","1","","No",4,3,5,5,4,5,5,6,4,5,4,5,4,3,5,4,4,6,5,5,"Male","",29,"United Kingdom","",0,0,"10","Graduate/postgraduate degree (e.g., doctoral degree)","Yes","Male","4",5,"Female","Angry",6,8,5,7,"24000",5,6,7,4,7
11,"The impressions that we get from people from asking them 1 question. Just by their response, you get to understand how much preparation a person has done and how much they actually want this job. ","2","3","No","","1","I believe they were both male. I personally didn't rate them based on this but I can see why if the candidate was a women, they may have been rated differently and perhaps seen as less competent simply due to sexism in the workplace ","9","The candidate expressed a great deal of anger and annoyance at the situation they were describing. This is a mistake in interviews because it can show your lack of experience and ability to deal with situations that do not go your way which happens all the time. This is why my rating was influenced by that person's attitude towards the situation they experienced","No",7,7,7,2,3,1,7,7,6,7,6,4,7,7,7,7,7,6,1,1,"Female","",21,"United Kingdom","",0,0,"18","Some university","Yes","Male","5",2,"Female","Angry",6,6,5,4,"30000",8,8,3,3,9
11,"The study was about how a small interview can predict so much about the person. And the words used can have a huge impact on someone's first impression.","3","0","No","","1","","5","i am not sure, however his attitude of putting all the blame on his co-worker did influence my ratings.
","No",7,7,7,1,1,1,3,5,4,4,5,3,4,7,7,7,6,2,1,1,"Female","",18,"Other (please indicate):","India",0,0,"18","Some university","Yes","Male","4",7,"Male","Sad",7,7,8,6,"24000",4,2,8,6,6
11,"The study seems to be about how a negative work place experience speaks about a candidates abilities and competencies. In this case, the candidates lack of a contingency plan while going to meet the client speaks volumes about his abilities as an employee. ","2","0","No","","1","","1","","Yes",6,6,6,2,1,1,6,7,5,6,5,6,5,6,6,7,5,3,5,1,"Female","",22,"Other (please indicate):","India",0,0,"22","Some graduate/postgraduate education","Yes","Male","6",5,"Male","Angry",6,5,5,6,"24000",5,7,6,6,8
11,"To see the situation of an interview","2","18","No","","1","","9","He was not able to handle the situation due to his emotional un-stability and anger","No",7,7,7,2,2,1,5,5,5,5,5,4,4,6,6,5,5,2,5,1,"Male","",21,"Other (please indicate):","India",0,0,"16","Graduate/postgraduate degree (e.g., doctoral degree)","Yes","Male","6",3,"Male","Angry",8,8,8,4,"15000",10,10,3,4,11
11,"It was about measuring the behaviour and first impression of a candidate; who is applying fir a job. The key point is to evaluate the type of first impression this specific situation creates and to determine the implications for a successful or unsuccessful interview.","1","0","No","","1","","7","She said she was annoyed and angry which is slightly unprofessional. She was out of control in this situation and she should have found a way to cope with the situation, even if she was angry, and interact with the client to make things better.","No",7,7,7,1,1,1,3,5,5,3,4,4,5,6,7,7,6,3,7,1,"Female","",22,"United Kingdom","",0,0,"18","Some graduate/postgraduate education","Yes","Female","5",4,"Female","Angry",5,3,6,5,"48000",6,7,5,6,9
11,"grading a new employee based on her pass experience","2","3","No","","1","","6","I was impressed a bit as she was honest. ","No",7,7,7,6,4,4,7,4,5,6,6,4,5,6,6,6,6,4,4,4,"Female","",29,"Other (please indicate):","India",0,0,"25","Some graduate/postgraduate education","Yes","Female","4",3,"Female","Sad",5,10,5,10,"24000",7,8,7,8,6
11,"research on job interview simulation","1","0","No","","1","","9","if the candidate is optimistic, he or she will has strong power in the work place and his or her emotion will be always happy. this can also leave a positive effect on motivate others.","No",7,7,4,3,2,4,1,3,2,2,2,2,4,5,7,7,5,6,5,6,"Female","",22,"Other (please indicate):","china",0,0,"16","Graduate/postgraduate degree (e.g., doctoral degree)","Yes","Female","2",2,"Male","Sad",2,2,5,1,"8500",10,10,3,2,8
11,"impression towards applicants in job screening processes","1","3","No","","1","","7","the candidate seems upset and negative, lacking the motivation to rectify the situation","No",6,5,6,6,6,5,4,5,5,6,6,5,3,6,5,6,4,4,5,3,"Female","",20,"United Kingdom","",0,0,"20","University degree","Yes","Male","4",6,"Female","Sad",6,6,6,5,"15000",6,6,5,6,5
11,"to judge how a situation describes a persons judgement ","3","10","No","","1","","1","","No",7,7,7,7,5,5,7,5,6,6,6,4,1,1,3,4,1,1,1,1,"Male","",19,"United Kingdom","",0,0,"18","Some university","Yes","Male","3",5,"Female","Sad",6,8,8,6,"20000",7,7,6,7,7
11,"Learning human behaviour","2","6","No","","1","","1","","No",7,7,7,2,2,1,4,6,5,5,5,5,6,5,6,5,5,1,1,3,"Male","",21,"Other (please indicate):","India",0,0,"15","Graduate/postgraduate degree (e.g., doctoral degree)","Yes","Male","3",7,"Male","Sad",5,11,5,9,"25000",7,7,7,7,5
11,"The independence of an employee and responsibility towards the work","2","5","No","","1","","1","","No",7,7,7,7,7,1,6,7,5,7,7,5,1,1,6,1,5,4,4,1,"Female","",23,"United Kingdom","",0,0,"23","Graduate/postgraduate degree (e.g., doctoral degree)","Yes","Female","5",5,"Female","Angry",9,8,9,6,"30000",7,8,3,6,8
11,"This study was done to understand the behavior of the interviewer when the applicant says something negavtive ","1","1","No","","1","","1","","No",7,7,7,7,2,1,5,6,6,5,5,6,7,7,7,7,7,1,1,1,"Female","",20,"Other (please indicate):","india",0,0,"17","University degree","Yes","Female","5",6,"Female","Sad",8,9,7,8,"120000",5,5,9,8,6
11,"interview analysis ","2","6","No","","1","","1","","No",7,7,7,1,1,1,4,6,7,5,5,6,4,3,1,5,4,1,1,1,"Female","",18,"Other (please indicate):","india",0,0,"18","Some high school/secondary school","Yes","Male","4",4,"Female","Angry",5,6,6,5,"30000",5,4,5,4,6
11,"this study was about the response of a prospective employee to a negative question asked by the employer.","2","0","No","","1","","6","yes because he was able to express his emotion at the moment and that made me place myself in his shoes and analyse his situation","No",7,7,7,1,1,1,6,6,6,6,5,5,5,5,5,5,5,4,4,1,"Female","",18,"United Kingdom","",0,0,"15","University degree","Yes","Male","5",7,"Male","Sad",5,3,5,3,"10000",5,7,4,4,8
11,"THE STUDY WAS ABOUT A PERSON TAKING A JOB INTERVIEW AND HOW ELIGIBLE THEY ARE TO GET THE JOB","2","5","No","","1","","5","","No",7,7,7,7,4,2,5,5,5,6,6,3,3,3,4,2,3,1,1,1,"Male","",18,"Other (please indicate):","INDIA",0,0,"14","High school degree/completed secondary school","Yes","Female","3",5,"Female","Sad",6,8,8,6,"60000",8,6,8,8,7
11,"To help understand what people think about hiring","2","8","No","","1","","5","","No",6,5,7,1,1,1,4,5,4,4,5,2,4,5,6,2,5,5,4,1,"Female","",19,"United Kingdom","",NA,NA,"","Some university","Yes","Male","6",4,"Female","Angry",5,8,8,6,"12000",5,7,6,7,9
11,"","2","6","No","","3","","5","","No",5,5,6,4,2,3,3,5,4,5,4,3,5,5,5,5,5,1,2,2,"Female","",18,"Other (please indicate):","india",NA,NA,"18","Some university","Yes","Female","5",4,"Female","Angry",7,8,6,6,"19000",7,6,8,7,7
11,"","2","4","No","","1","","6","","No",7,7,7,7,7,7,3,6,6,5,7,5,5,6,6,6,6,2,2,1,"Female","",21,"Other (please indicate):","france",0,0,"4","University degree","Yes","Male","3",7,"Male","Sad",7,8,8,8,"40000",8,8,9,4,8
11,"To see how a candidate's negative response can affect the interviewer's impression of him.","1","13","No","","6","Men tend to be more hot-headed than females.","6","The candidate might be a hot-tempered person.","Yes",7,7,7,5,5,5,5,4,5,2,5,1,7,5,7,7,6,5,5,1,"Female","",21,"United Kingdom","",0,0,"21","Some university","Yes","Male","6",2,"Male","Angry",7,6,5,6,"25000",5,7,4,6,7
11,"This study was about understanding the applicant's behavior in different situations that might occur in the workplace. ","2","2","No","","1","","2","","No",4,6,6,5,6,2,5,2,5,5,6,1,2,6,6,6,3,6,2,2,"Male","",19,"United Kingdom","",0,0,"15","University degree","Yes","Male","2",6,"Male","Sad",7,8,6,7,"30000",5,6,9,7,4
11,"participant was being asked to explain a negative event
stronger candidates would be able to explain how they managed to overcome challenges but the candidate only expressed sadness and a lack of control over the situation and would be unlikely to be hired","1","1","No","","6","to an extent, a male professional is expected to be more competent and he failed to do so. would be less sympathetic towards a male candidate for failing to handle difficult situations","7","the candidate was merely sad. they did not express any thoughts regarding future action or ideas of how to better handle the situation","No",4,4,3,3,4,4,3,4,4,4,4,3,5,5,6,6,6,5,5,4,"Female","",20,"United Kingdom","",0,0,"20","University degree","Yes","Male","4",6,"Male","Sad",6,8,6,5,"30000",5,5,6,6,8
11,"","3","20","No","","5","","6","","No",7,7,7,5,2,4,4,5,5,5,4,3,6,6,6,7,7,2,1,1,"Female","",21,"United Kingdom","",0,1,"4","Some university","Yes","Male","5",2,"Male","Angry",7,7,7,5,"30000",6,6,8,7,6
11,"this study was about how negative questions affect a job interview. What are the various qualities a person can display for a negative question. How can a person be judged based on their feedback ","1","1","No","","1","","1","","No",7,7,7,7,4,4,4,6,4,4,4,6,4,5,4,5,4,1,1,1,"Male","",21,"Other (please indicate):","India",NA,NA,"18","University degree","Yes","Male","6",5,"Male","Angry",7,4,4,3,"150",8,8,4,3,8
11,"Say my impressions about a candidate in a job interview based in a part of the conversatio.","2","5","No","","1","","6","I think he felt regretted about having lost that client, so he will be more punctual now on.","No",7,7,7,1,1,1,7,2,3,3,7,1,3,1,2,4,2,1,1,1,"Male","",22,"United Kingdom","",0,0,"15","University degree","Yes","Male","5",5,"Male","Angry",9,6,7,6,"24000",5,4,5,6,4
11,"About seeing how negative interview questions would impact on the impression of a candidate.","1","","No","","2","","7","The candidate was annoyed and angry at his coworker and I think he was quite irresponsible by putting all the blame on others.","No",7,7,6,6,2,6,2,1,2,3,2,1,4,6,5,6,5,4,4,1,"Female","",18,"United Kingdom","",0,0,"18","Some university","Yes","Male","6",4,"Male","Angry",6,5,4,4,"",8,6,4,6,6
11,"It is about how interviewees' responses display their competency and working proficiency. It is also to gauge how we can make decisions based on impressions we got from others.","3","2","No","","1","","7","I think that the candidate's emotions did not come with suggested solutions to the problems. The candidate was purely displaying his emotions, especially anger, without thinking of how to channel the energy to improve.","No",6,6,3,5,3,5,5,6,4,2,2,4,3,5,2,5,5,4,2,2,"Male","",21,"United Kingdom","",0,0,"16","High school degree/completed secondary school","Yes","Male","5",3,"Female","Angry",3,5,5,4,"24000",6,7,3,3,9
11,"the study was about how interviewers ask some negative questions from the interviewees to know about how they tackle with problematic situations and it shows their leadership and decision making skills.","1","5","No","","1","","5","","Yes",7,7,7,7,1,1,5,6,4,4,5,4,5,5,5,5,5,2,2,1,"Female","",19,"Other (please indicate):","india",0,0,"17","University degree","Yes","Male","5",2,"Male","Sad",7,9,8,6,"40000",5,5,7,6,7
